variable,domain,description,unit,mean_CSE,sd_CSE,mean_SB,sd_SB,mean_NCD,sd_NCD,mean_AUB,sd_AUB
u_CLI11,Climate,Isothermality (bio2 / bio7) (× 100) [mean],°C,30.94240635103926,1.4653964258546166,32.84779217391304,1.490646955244152,31.817617187499998,3.4272591089815085,31.00438220338983,1.8060687501654997
u_CLI15,Climate,Temperature seasonality (standard deviation × 100) [mean],°C/100,717.0947501154734,35.59868516564011,724.4567308695653,22.564075733656722,694.8959562499999,79.24328326701756,727.5477474576272,48.18062383510028
u_CLI19,Climate,Max temperature of warmest month [mean],°C,23.06251362586605,1.781179632079597,22.58767086956522,2.2837737080891074,24.0807890625,2.543303048132562,21.84650508474577,1.5317251201160047
u_CLI23,Climate,Min temperature of coldest month [mean],°C,-5.11995300230947,1.683437259897678,-6.58187652173913,2.028632944359282,-3.9932156250000004,3.8057167437476047,-6.319848305084745,1.6884196017937059
u_CLI27,Climate,Temperature annual range (bio5 – bio6) [mean],°C,28.289937182448035,1.1347546014808045,29.268072173913044,0.9160645429338378,28.187807812499997,1.9003448732373776,28.24179152542373,1.188870735162971
u_CLI3,Climate,Annual mean air temperature [mean],°C,8.805767321016168,1.6040951176216238,8.097465217391305,1.9867118784232038,9.816096875,3.1803136431989003,7.79283813559322,1.4050515366158156
u_CLI31,Climate,Mean temperature of wettest quarter [mean],°C,15.110363279445727,3.1808597890809347,10.997132608695653,4.559229947115934,12.167209374999999,4.15374709338252,15.149650847457627,1.6087169500260114
u_CLI35,Climate,Mean temperature of driest quarter [mean],°C,2.2940794457274825,3.6941662964029303,6.469804347826086,7.299420620651088,4.346343750000001,6.499629388210322,-0.05168983050847461,2.7948720664505973
u_CLI43,Climate,Mean temperature of coldest quarter [mean],°C,-0.5156437644341801,1.6729880315262298,-1.2874060869565216,1.8874205182507355,0.7855093750000001,4.027100279454651,-1.811927966101695,1.784128133597008
u_CLI47,Climate,Annual precipitation [mean],kg/m²,1099.2091616628175,368.3516669549505,882.9998865217391,207.86132731267634,1333.0691296875,349.65237125035776,1096.8978559322034,171.8185928321679
u_CLI51,Climate,Precipitation of wettest month [mean],kg/m²,133.34015715935337,45.978272446158456,104.5683647826087,29.547410807144068,156.887071875,41.18215656972573,136.09217542372878,19.727550791907078
u_CLI55,Climate,Precipitation of driest month [mean],kg/m²,57.65376224018476,15.706862729861847,49.74029086956522,9.056583165348679,71.30840625,23.405051531515515,57.51037542372882,9.788168442503695
u_CLI59,Climate,Precipitation seasonality (coefficient of variation) [mean],kg/m²,25.2461811778291,7.3243355307890505,21.92442,4.876174017025482,24.654803125,18.798671531860112,25.02972288135593,4.5126939262496535
u_CLI67,Climate,Precipitation of driest quarter [mean],kg/m²,195.1911851039261,56.8631177723141,165.0083104347826,31.647022433768914,249.83462500000002,88.02005121987877,198.4998737288136,35.928330542699335
u_CLI7,Climate,Mean diurnal range (mean of monthly (max temp – min temp)) [mean],°C,8.750627020785219,0.4936853330222963,9.619073913043477,0.595121736632572,8.9189453125,0.4988874721006214,8.741937288135594,0.28959365342297105
u_CLI71,Climate,Precipitation of warmest quarter [mean],kg/m²,331.9362862586605,90.99278194982611,236.63163043478264,65.05445287558615,332.6233828125,61.29559827978356,352.84523983050843,62.02912343353445
u_CLI75,Climate,Precipitation of coldest quarter [mean],kg/m²,219.4183266743649,96.84535462816743,204.05067826086957,65.70029732253685,287.874696875,106.74001766515094,219.7848855932203,44.951199846660394
l_LAC1,Land Cover,"Cropland, rainfed (codes 10, 11, 12)",%,0.12855889145496535,0.26984780839403605,0.16126521739130437,0.3079761150335773,0.07040625,0.21555132109038336,0.08655932203389831,0.18621958406458647
l_LAC10,Land Cover,Mosaic tree & shrub (>50%) / herbaceous (<50%) (100),%,0.07518706697459583,0.18508552732437603,0.07932608695652173,0.20273426304541836,0.073765625,0.20750488555636906,0.04484745762711864,0.13804144974200017
l_LAC11,Land Cover,Mosaic herbaceous (>50%) / tree & shrub (<50%) (110),%,0.0007182448036951501,0.010542860699400903,0.00014782608695652175,0.0022418936095456887,0.0,0.0,0.012610169491525424,0.08724085110597524
l_LAC12,Land Cover,"Shrubland (120, 121, 122)",%,0.0,0.0,0.013043478260869565,0.11370822934230945,0.0,0.0,0.0,0.0
l_LAC13,Land Cover,Grassland (130),%,0.09064434180138567,0.24794296885983982,0.024856521739130433,0.10558252355586725,0.011203125,0.06194779668308543,0.08654237288135593,0.2166011209282534
l_LAC19,Land Cover,Urban areas (190),%,0.012905311778290993,0.08836161913188634,0.01848695652173913,0.10276235910688361,0.00975,0.078,0.0,0.0
l_LAC21,Land Cover,Water bodies (210),%,0.009237875288683603,0.09577955615347497,0.013043478260869565,0.11370822934230945,0.03125,0.17536809360305042,0.0,0.0
l_LAC3,Land Cover,Mosaic cropland (>50%) / natural vegetation (<50%) (30),%,0.08699307159353346,0.20683347311311598,0.07015652173913045,0.19023362291971108,0.11501562500000001,0.25968115322311275,0.04428813559322034,0.153876915752937
l_LAC4,Land Cover,Mosaic natural vegetation (>50%) / cropland (<50%) (40),%,0.006385681293302541,0.04890506182674594,0.020713043478260872,0.06982026397428731,0.0033125,0.026499999999999996,0.025389830508474577,0.12569119478516583
l_LAC6,Land Cover,"Tree cover, broadleaved, deciduous (closed to open >15%) (60, 61, 62)",%,0.4359145496535797,0.4338782680402787,0.41376956521739133,0.43203486630969273,0.4819375,0.409794058808715,0.6414406779661018,0.4090127420317856
l_LAC7,Land Cover,"Tree cover, needleleaved, evergreen (closed to open >15%) (70, 71, 72)",%,0.04807159353348729,0.17585143917181173,0.12199565217391305,0.3024374849376713,0.01934375,0.11488727653453974,0.01740677966101695,0.10506814186994237
l_LAC9,Land Cover,"Tree cover, mixed leaf type (broad + needle) (90)",%,0.10159815242494227,0.2358447586480634,0.043091304347826084,0.14739385319269563,0.184,0.3248066091281601,0.04093220338983051,0.16625788696944319
u_LAC1,Land Cover,"Cropland, rainfed (codes 10, 11, 12)",%,0.06598475750577368,0.14401051096058418,0.07837695652173914,0.15597186438515054,0.0333078125,0.08888158040236141,0.04476101694915255,0.09101770956314158
u_LAC10,Land Cover,Mosaic tree & shrub (>50%) / herbaceous (<50%) (100),%,0.04935127020785218,0.09777534768683248,0.04792130434782608,0.09271365330526167,0.025564062499999998,0.047864429471486995,0.040703389830508474,0.07448763138729973
u_LAC11,Land Cover,Mosaic herbaceous (>50%) / tree & shrub (<50%) (110),%,0.0017510392609699772,0.011931032718985768,0.0002465217391304348,0.0015474055161472952,5.9375e-05,0.0003145764348029481,0.022659322033898303,0.06651438039651603
u_LAC12,Land Cover,"Shrubland (120, 121, 122)",%,0.0,0.0,0.004347826086956522,0.06593804733957884,0.03125,0.17536809360305042,0.0,0.0
u_LAC13,Land Cover,Grassland (130),%,0.06402205542725173,0.17863164786161478,0.03393869565217392,0.08595426796673541,0.01673125,0.06687577117193692,0.04613813559322034,0.09206863553845214
u_LAC15,Land Cover,"Sparse vegetation (tree, shrub, herbaceous <15%) (150, 151, 152, 153)",%,0.00016535796766743648,0.0013708441991422027,0.002408695652173913,0.016915059129825164,2.8125e-05,0.0002249999999999999,5.084745762711864e-06,3.905667329424716e-05
u_LAC18,Land Cover,Shrub or herbaceous flooded (fresh/saline/brackish water) (180),%,3.464203233256351e-05,0.0006598266633966807,0.00037217391304347823,0.002522771326563053,0.0,0.0,0.0,0.0
u_LAC19,Land Cover,Urban areas (190),%,0.005275750577367205,0.02728606920465726,0.0037443478260869565,0.015957493708850665,0.000146875,0.0006195156197987291,0.0009322033898305085,0.00450246831453999
u_LAC2,Land Cover,"Cropland, irrigated / post-flooding (20)",%,0.0,0.0,0.004347826086956522,0.06593804733957884,0.0,0.0,0.0,0.0
u_LAC20,Land Cover,"Bare areas (200, 201, 202)",%,0.0007066974595842956,0.004733824939593833,0.0036973913043478264,0.014337872168415654,0.0003625,0.0028999999999999994,2.2033898305084744e-05,0.000169245584275071
u_LAC21,Land Cover,Water bodies (210),%,0.00254203233256351,0.031234491522592108,0.002077391304347826,0.010467901120266649,0.0085765625,0.04897966452725438,3.0508474576271185e-05,0.00023434003976548296
u_LAC3,Land Cover,Mosaic cropland (>50%) / natural vegetation (<50%) (30),%,0.05123060046189377,0.11678433492708187,0.021705652173913043,0.04436180359913744,0.05062968749999999,0.12713656003806895,0.020099152542372878,0.05364283984383016
u_LAC4,Land Cover,Mosaic natural vegetation (>50%) / cropland (<50%) (40),%,0.0050981524249422636,0.023264416006728357,0.028774347826086958,0.07089853438203378,0.0001703125,0.0008501502551603485,0.005694915254237288,0.021551689458768123
u_LAC6,Land Cover,"Tree cover, broadleaved, deciduous (closed to open >15%) (60, 61, 62)",%,0.5343109699769053,0.3219395906979742,0.48205043478260867,0.2929740062910969,0.5425125,0.3141821770833371,0.6364906779661017,0.30474390894800796
u_LAC7,Land Cover,"Tree cover, needleleaved, evergreen (closed to open >15%) (70, 71, 72)",%,0.0361230946882217,0.1196735463924319,0.14467347826086957,0.29155772352901355,0.03282499999999999,0.14426464878440906,0.05632881355932204,0.12044041458667219
u_LAC8,Land Cover,"Tree cover, needleleaved, deciduous (>15%) (80, 81, 82)",%,0.0004949191685912239,0.005663800096472573,0.0,0.0,0.0,0.0,0.0,0.0
u_LAC9,Land Cover,"Tree cover, mixed leaf type (broad + needle) (90)",%,0.07409180138568129,0.14850845560160333,0.029603478260869565,0.054069171983930985,0.15818749999999998,0.2791570572617637,0.05181101694915255,0.09690498282080083
